CTYNAME,0_4,5_19,20_,Cum_inf,Cum_inf_low,Cum_inf_high,Cum_inf_0,Cum_inf_0_low,Cum_inf_0_high,Cum_inf_1,Cum_inf_1_low,Cum_inf_1_high,Cum_inf_2,Cum_inf_2_low,Cum_inf_2_high,Cum_Hosp,Cum_Hosp_low,Cum_Hosp_high,Cum_Hosp_0,Cum_Hosp_1,Cum_Hosp_2
Hansford,357,1274,3440,15.651028968802379,13.31160854955577,18.502804880215574,4.501633494030096,3.6857788876470003,5.379301164611164,10.373624612727811,8.846188847972668,12.223739437131048,0.7595987924976058,0.6467268823568832,0.911759878483666,2.5721064524307966,2.154069388046428,3.044305037486555,1.168808012268663,1.2895096207395338,0.11191814439294603
Hardeman,213,663,2614,16.38025208886551,13.970643798615553,19.35022119316032,4.7381447059524575,3.9462318332550046,5.833205207858193,10.630167222955995,9.130299390415088,12.428029499901726,1.0372450056866354,0.8807732650969425,1.2313027782307353,2.688243766819964,2.2426577180717477,3.2129417695343374,1.227113075583219,1.3180558797593893,0.15366665029896015
Hardin,3600,12198,42463,14.91394489320049,12.210771139870607,18.201137067792878,5.43754634920646,4.462489849968306,6.92364070004423,8.294238819235822,6.955130873880716,9.793117128519887,1.2110513576430175,0.9839578984678008,1.4584465918199165,2.650110450808799,2.1281555078347276,3.2734272427450746,1.4174575064288457,1.0538279346913542,0.17953099839840225
Harris,323835,1042746,3468544,13.67518887272453,11.724238996898412,16.065288372052347,4.4495021717156344,3.70354112883711,5.422301098757032,8.417488917488118,7.326021797145236,9.727408098596227,0.7942445566217304,0.6867785509222742,0.9286669163843225,2.337939785247014,1.987674310135464,2.772319993639692,1.150242098246133,1.074405803928144,0.11853644832261334
Harrison,4110,15119,51666,18.40577934391559,15.842933437446126,21.9076897395322,5.082661488085272,4.218736218593262,6.13894493901675,12.148200713696657,10.602849900413275,14.354509338795948,1.1325572361618224,0.9762747822665492,1.354671285246092,2.9295387349586997,2.5146810776726722,3.5265687347357955,1.2973242500194166,1.4688402479739227,0.1663063588968106
Hartley,330,911,3904,19.786515899329174,16.62149038876825,23.765052564056223,7.756913813323177,6.382288622395447,9.475488915076502,10.119792018448617,8.550705214415899,12.045788002205072,1.9077052346032,1.5860284863835037,2.298273651866258,3.5540018411319085,2.9474127325238837,4.340281924048968,2.0126371790377795,1.2554815303542495,0.2836392555082363
Haskell,249,836,4300,17.159153893542317,14.976346978246495,19.766724329212963,5.2638911106344155,4.447707859097023,6.27991936837206,10.207085349546388,8.94960564568412,11.545907575589249,1.7343601528766643,1.5025179237850015,1.9884677829843902,2.8769845969996477,2.462541636325536,3.3865014024175477,1.3589877495349607,1.2636751765149747,0.2566437370599749
Hays,16031,56323,208132,33.67345727329901,27.723677054874308,42.45889699784493,9.500555124188342,7.733847068829012,12.551069845264927,21.948600107016986,17.95560304920928,26.694569868288422,2.4253160290486138,1.9764961553125884,3.019037599631007,5.196150150009437,4.278260983154398,6.5565997908644205,2.381468384607232,2.464763081858122,0.34350654262147495
Hemphill,182,773,2234,18.282269452394537,15.306085992763297,21.105802193623376,4.6831059976092035,3.753845060243599,5.602528125432075,12.468941922726902,10.562522849111954,14.339600948846423,1.1278437988322252,0.941344969640257,1.3138826581692518,2.8713815748006737,2.342968645572811,3.3790366971297945,1.2043320969086322,1.5057496265394295,0.16512087097314648
Henderson,4825,15568,65765,18.043408732256747,15.272389898136911,22.025240043651223,6.143811998862546,5.1693536334180346,7.7313752758036784,10.27621399960757,8.88790213166299,12.345951058947332,1.5620811103333052,1.3314865475441526,1.9005053780241488,3.0842119140077653,2.576174901525314,3.829323416969961,1.5842387914872402,1.2690944417680248,0.2311533641479104
Hidalgo,68354,235487,594630,11.3707570823054,9.548500697183012,13.206624503162969,3.315993735208928,2.6735749686673578,3.9686556473295598,7.689671098265593,6.501155248239754,8.966964955433742,0.426729960914192,0.35942179751467956,0.500332184338773,1.9263302126995114,1.5815737487619843,2.2788494480181245,0.8654563213605305,0.9935452926673767,0.0645280687667037
Hill,2199,7491,28411,16.496289411886632,13.97832969750421,19.58978941816071,5.463669658380424,4.554726376441705,6.7316956379203665,9.710397350189536,8.2518280030324,11.421537296556423,1.318209256045489,1.1139496257376993,1.562384318090971,2.823018877765133,2.3661200283635075,3.429128715450535,1.4145377670106456,1.2081238817294642,0.1971692432551686
Hockley,1458,4882,15120,16.826997459652596,14.274067594955316,19.203160659093804,5.119923770262481,4.166880191682131,6.081147401820137,10.819151973591326,9.138592987954583,12.149656540524822,0.9290528683786897,0.7798464393435327,1.0582275350809431,2.7963406716108237,2.334472220295761,3.259563823487806,1.3308257401846557,1.319886078703112,0.13682124909077137
